cow_id,bull_id
NL00000008068,US00000003507
US00000030157,US00000003507
DE00000029543,US00000003507
RU00000036793,US00000003507
RU00000029589,US00000003507
DE00000011173,US00000003507
DE00000030800,US00000003507
GB00000023835,US00000003507
US00000007276,US00000003507
NL00000023656,US00000003507
NL00000040633,US00000003507
NL00000020401,US00000003507
US00000026864,US00000003507
RU00000031371,US00000003507
GB00000011313,US00000003507
FR00000021218,US00000003507
DE00000016158,US00000003507
US00000012815,US00000003507
RU00000015791,US00000003507
US00000007351,US00000003507
FR00000040530,US00000003507
NL00000035681,US00000003507
US00000015527,US00000003507
FR00000045904,US00000003507
US00000013617,US00000003507
FR00000020894,US00000003507
GB00000046762,US00000003507
RU00000047047,US00000003013
RU00000023772,US00000003013
NL00000015333,US00000003013
RU00000012190,US00000003013
FR00000048456,US00000003013
DE00000088656,US00000003013
RU00000032957,US00000003013
RU00000038502,US00000003013
US00000042859,US00000003013
RU00000010814,US00000003013
US00000003271,US00000003013
GB00000014817,US00000003013
US00000010254,US00000003013
FR00000027112,US00000003013
GB00000029462,US00000003013
US00000020981,US00000003013
FR00000050219,US00000003013
GB00000024098,US00000003013
NL00000007340,US00000003013
GB00000047049,US00000003013
FR00000023315,US00000003013
GB00000036425,US00000003013
US00000011627,US00000003013
DE00000021084,US00000003013
GB00000072878,US00000003013
GB00000041427,US00000003013
GB00000009744,US00000003013
RU00000007796,US00000003013
US00000029935,US00000003013
US00000026052,US00000003013
GB00000044793,US00000003013
US00000032929,US00000003013
DE00000028897,US00000003013
GB00000036588,US00000003013
NL00000017668,US00000003013
NL00000017381,US00000003013
NL00000041164,US00000003013
RU00000012069,US00000003013
RU00000009701,US00000003013
NL00000010705,US00000003013
NL00000062257,US00000003013
GB00000022672,US00000003013
US00000049211,US00000003013
US00000017503,US00000003013
US00000038585,US00000003013
RU00000027702,US00000003013
RU00000028755,US00000003013
DE00000037950,US00000003013
DE00000036419,US00000003013
NL00000023899,US00000003013
NL00000031236,US00000003013
FR00000044880,US00000003013
GB00000004882,US00000003013
US00000080339,US00000003013
US00000020499,US00000003013
US00000036479,US00000003013
RU00000021658,US00000003013
NL00000031678,US00000003013
RU00000024797,US00000003013
GB00000022560,US00000003013
RU00000025376,US00000003013
RU00000024875,US00000003013
NL00000036012,US00000003013
GB00000027021,US00000003013
NL00000012161,US00000003013
DE00000032140,US00000003013
US00000030223,US00000003013
FR00000047587,US00000003013
FR00000048958,US00000003013
RU00000009411,US00000003013
FR00000042570,US00000003013
FR00000042768,US00000003013
NL00000006492,US00000003013
FR00000068569,US00000003013
NL00000030178,US00000003013
GB00000013828,US00000003013
NL00000037498,US00000003013
US00000021756,US00000003013
DE00000034807,US00000003013
GB00000034186,US00000003013
US00000020972,US00000003013
GB00000042703,US00000003013
US00000020057,US00000003013
DE00000020136,US00000003013
US00000036325,US00000003013
DE00000019833,US00000003013
NL00000050224,US00000003013
NL00000011503,US00000003013
GB00000034901,US00000003013
FR00000028763,US00000003013
RU00000040137,US00000003013
GB00000083169,US00000003013
FR00000026913,US00000003013
RU00000013905,US00000003013
FR00000042994,US00000003013
GB00000006512,US00000003013
DE00000012456,US00000003013
RU00000018862,US00000003013
DE00000015038,US00000003013
NL00000008740,US00000003013
DE00000035645,US00000003013
US00000009276,US00000003013
GB00000022034,US00000003013
FR00000004942,US00000003013
US00000003002,US00000003013
FR00000021561,US00000003013
DE00000044083,US00000003013
NL00000068642,US00000003013
NL00000020434,US00000003013
NL00000012344,US00000003013
US00000020406,US00000003013
DE00000006863,US00000003013
DE00000032400,US00000003013
RU00000025082,US00000003013
RU00000062111,US00000003013
NL00000033894,US00000003013
FR00000032204,US00000003013
RU00000083262,US00000003013
FR00000047461,US00000003013
NL00000033034,US00000003013
DE00000045245,US00000003013
FR00000012578,US00000003013
RU00000010642,US00000003013
FR00000035228,US00000003013
FR00000032032,US00000003013
US00000026999,US00000003013
DE00000008605,US00000003013
NL00000026845,US00000003013
GB00000008306,US00000003013
FR00000027654,US00000003013
FR00000022001,US00000003013
DE00000018467,US00000003013
US00000041994,US00000003013
RU00000029332,US00000003013
NL00000048565,US00000003013
FR00000018257,US00000003013
US00000034310,US00000003013
FR00000010039,US00000003013
DE00000082840,US00000003013
FR00000064467,US00000003013
DE00000025530,US00000003013
DE00000009041,US00000003013
GB00000035544,US00000003013
RU00000041112,US00000003013
RU00000023217,US00000003013
FR00000005978,US00000003013
FR00000039908,US00000003013
RU00000020834,US00000003013
DE00000029637,US00000003013
NL00000050199,US00000003013
GB00000008449,US00000003013
GB00000022760,US00000003013
NL00000048626,US00000003013
DE00000013453,US00000003013
NL00000023066,US00000003013
GB00000017467,US00000003013
NL00000035695,US00000003013
NL00000026790,US00000003013
NL00000021106,US00000003013
GB00000016174,US00000003013
FR00000004828,US00000003013
RU00000036309,US00000003013
DE00000028730,US00000003013
NL00000037589,US00000003013
NL00000073031,US00000003013
GB00000030746,US00000003013
FR00000017423,US00000003013
RU00000042372,US00000003013
GB00000024319,US00000003013
RU00000015646,US00000003013
RU00000033593,US00000003013
US00000038489,US00000003013
FR00000014199,US00000003013
DE00000085472,US00000003013
NL00000007118,US00000003013
RU00000008615,US00000003013
NL00000034151,US00000003013
RU00000046749,US00000003013
FR00000041462,US00000003013
RU00000038237,US00000003013
DE00000027013,US00000003013
FR00000060295,US00000003013
RU00000018966,US00000003013
US00000037587,US00000003013
NL00000015388,US00000003013
GB00000015891,US00000003013
RU00000019809,US00000003013
FR00000035943,US00000003013
US00000038558,US00000003013
GB00000025893,US00000003013
FR00000012602,US00000003013
FR00000028796,US00000003013
NL00000047215,US00000003013
GB00000027912,US00000003013
NL00000007104,US00000003013
GB00000029704,US00000003013
NL00000026807,US00000003013
NL00000047372,US00000003013
FR00000074951,US00000003013
FR00000013560,US00000003013
RU00000016962,US00000003013
RU00000021290,US00000003013
US00000042478,US00000003013
NL00000038302,US00000003013
RU00000045048,US00000003013
NL00000041496,US00000003013
RU00000041905,US00000003013
GB00000033784,US00000003013
DE00000072999,US00000003013
US00000029558,US00000003013
DE00000005479,US00000003013
NL00000032036,US00000003013
GB00000047183,US00000003013
GB00000036363,US00000003013
RU00000049242,US00000003013
NL00000051810,US00000003013
GB00000031561,US00000003013
US00000045662,US00000003013
DE00000017702,US00000003013
FR00000024698,US00000003013
DE00000043919,US00000003013
DE00000020357,US00000003013
NL00000022055,US00000003013
FR00000029781,US00000003013
FR00000032313,US00000003013
NL00000081790,US00000003013
US00000019159,US00000003013
DE00000026787,US00000003013
FR00000049439,US00000003013
US00000030234,US00000003013
DE00000004206,US00000003013
RU00000010653,US00000003013
RU00000048557,US00000003013
US00000015981,US00000003013
DE00000054143,US00000003013
GB00000022978,US00000003013
FR00000043265,US00000003013
US00000032999,US00000003013
DE00000014791,US00000003013
GB00000014268,US00000003013
NL00000026372,US00000003013
FR00000012213,US00000003013
FR00000036882,US00000003013
RU00000028014,US00000003013
NL00000015750,US00000003013
RU00000041479,US00000003013
NL00000021397,US00000003013
RU00000006504,US00000003013
US00000038106,US00000003013
US00000026769,US00000003013
RU00000029972,US00000003013
NL00000016906,US00000003013
DE00000020718,US00000003013
DE00000004543,US00000003013
RU00000038488,US00000003013
GB00000018235,US00000003013
FR00000017699,US00000003013
FR00000020674,US00000003013
NL00000026501,US00000003013
RU00000038538,US00000003013
US00000029966,US00000003013
NL00000018376,US00000003013
US00000013290,US00000003013
FR00000033881,US00000003013
US00000038594,US00000003013
GB00000015351,US00000003013
NL00000009930,US00000003013
DE00000016319,US00000003013
RU00000026750,US00000003013
FR00000039138,US00000003013
FR00000021850,US00000003013
RU00000018615,US00000003013
RU00000045592,US00000003013
GB00000020805,US00000003013
DE00000050193,US00000003013
US00000028681,US00000003013
FR00000008349,US00000003013
US00000015085,US00000003013
US00000035748,US00000003013
NL00000004417,US00000003013
GB00000034757,US00000003013
FR00000035311,US00000003013
DE00000004697,US00000003013
GB00000043631,US00000003013
RU00000049056,US00000003013
GB00000042190,US00000003013
DE00000008309,US00000003013
RU00000013291,US00000003013
DE00000036743,US00000003013
DE00000040597,US00000003013
US00000017974,US00000003013
RU00000036799,US00000003013
DE00000028120,US00000003013
FR00000008757,US00000003013
GB00000021081,US00000003013
RU00000037069,US00000003013
NL00000038795,US00000003013
DE00000022733,US00000003013
FR00000030226,US00000003013
DE00000013794,US00000003013
RU00000004537,US00000003013
RU00000073626,US00000003013
NL00000013426,US00000003013
FR00000011990,US00000003013
NL00000018423,US00000003013
NL00000033761,US00000003013
DE00000030227,US00000003013
GB00000035247,US00000003013
GB00000021596,US00000003013
US00000047916,US00000003013
NL00000011171,US00000003013
FR00000026858,US00000003013
GB00000042215,US00000003013
RU00000023887,US00000003013
US00000038645,US00000003013
US00000039502,US00000003013
FR00000036318,US00000003013
US00000029101,US00000003013
GB00000038481,US00000003013
US00000020974,US00000003013
FR00000071226,US00000003013
NL00000049463,US00000003013
US00000032113,US00000003013
NL00000022901,US00000003013
RU00000009148,US00000003013
DE00000041445,US00000003013
GB00000026381,US00000003013
US00000040741,US00000003013
US00000029261,US00000003013
RU00000025850,US00000003013
DE00000045771,US00000003013
GB00000020791,US00000003013
GB00000047413,US00000003013
RU00000017395,US00000003013
DE00000008934,US00000003013
NL00000044563,US00000003013
DE00000045052,US00000003013
US00000010501,US00000003013
US00000018486,US00000003013
US00000035289,US00000003013
US00000031179,US00000003013
FR00000020437,US00000003013
DE00000036011,US00000003013
RU00000015600,US00000003013
FR00000086182,US00000003013
NL00000008439,US00000003013
FR00000033563,US00000003013
GB00000042334,US00000003013
US00000014505,US00000003013
US00000042359,US00000003013
RU00000041577,US00000003013
GB00000045714,US00000003013
NL00000007433,US00000003013
RU00000024352,US00000003013
FR00000069748,US00000003013
FR00000019834,US00000003013
FR00000021584,US00000003013
FR00000007967,US00000003013
NL00000007053,US00000003013
NL00000023908,US00000003013
FR00000015724,US00000003013
NL00000037175,US00000003013
FR00000011105,US00000003013
DE00000075832,US00000003013
US00000021605,US00000003013
FR00000029020,US00000003013
FR00000072783,US00000003013
NL00000015397,US00000003013
RU00000024288,US00000003013
RU00000014651,US00000003013
US00000003035,US00000003013
DE00000041511,US00000003013
FR00000038411,US00000003013
GB00000048788,US00000003013
GB00000024204,US00000003013
NL00000007329,US00000003013
DE00000018372,US00000003013
US00000037598,US00000003013
US00000073941,US00000003013
DE00000021082,US00000003013
US00000040903,US00000003013
GB00000029441,US00000003013
US00000046249,US00000003013
RU00000046383,US00000003013
GB00000042510,US00000003013
GB00000042246,US00000003013
GB00000032185,US00000003013
RU00000019022,US00000003013
US00000048234,US00000003013
GB00000026888,US00000003013
US00000011703,US00000003013
FR00000056895,US00000003013
US00000047935,US00000003013
RU00000016286,US00000003013
DE00000038564,US00000003013
FR00000038737,US00000003013
DE00000004765,US00000003013
GB00000048923,US00000003013
NL00000030734,US00000003013
DE00000046400,US00000003013
RU00000027137,US00000003013
FR00000038729,US00000003013
RU00000021759,US00000003013
DE00000013225,US00000003013
US00000038570,US00000003013
NL00000015093,US00000003013
GB00000065805,US00000003013
RU00000019545,US00000003013
NL00000072654,US00000003013
GB00000032138,US00000003013
FR00000038859,US00000003013
GB00000035806,US00000003013
DE00000012971,US00000003013
RU00000033540,US00000003013
FR00000011357,US00000003013
NL00000004712,US00000003013
GB00000038204,US00000003013
DE00000030195,US00000003013
RU00000046210,US00000003013
NL00000083109,US00000003013
DE00000010301,US00000003013
US00000024309,US00000003013
DE00000045822,US00000003013
NL00000008131,US00000003013
FR00000047235,US00000003013
US00000010657,US00000003013
DE00000039641,US00000003013
DE00000072845,US00000003013
NL00000047631,US00000003013
DE00000007772,US00000003013
US00000014376,US00000003013
GB00000005932,US00000003013
DE00000017717,US00000003013
DE00000029990,US00000003013
NL00000019417,US00000003013
DE00000050218,US00000003013
FR00000031186,US00000003013
US00000034812,US00000003013
NL00000021892,US00000003013
GB00000083291,US00000003013
GB00000027393,US00000003013
US00000035554,US00000003013
US00000016970,US00000003013
FR00000027523,US00000003013
GB00000031792,US00000003013
GB00000013621,US00000003013
FR00000005903,US00000003013
US00000018694,US00000003013
RU00000025727,US00000003013
NL00000046129,US00000003013
DE00000043545,US00000003013
FR00000027916,US00000003013
FR00000027287,US00000003013
NL00000020788,US00000003013
NL00000047550,US00000003013
GB00000027015,US00000003013
DE00000013325,US00000003013
NL00000006493,US00000003013
US00000005874,US00000003013
RU00000019869,US00000003013
US00000004995,US00000003013
GB00000015358,US00000003013
DE00000049343,US00000003013
FR00000042155,US00000003013
RU00000046531,US00000003013
FR00000007218,US00000003013
DE00000012806,US00000003013
DE00000011811,US00000003013
GB00000076216,US00000003013
GB00000028525,US00000003013
DE00000030635,US00000003013
GB00000083228,US00000003013
FR00000046148,US00000003013
FR00000006162,US00000003013
FR00000028348,US00000003013
FR00000007733,US00000003013
DE00000038923,US00000003013
GB00000039362,US00000003013
US00000035528,US00000003013
NL00000010031,US00000003013
NL00000048003,US00000003013
NL00000017601,US00000003013
US00000022257,US00000003013
DE00000019345,US00000003013
FR00000016263,US00000003013
FR00000021573,US00000003013
US00000044280,US00000003013
FR00000022941,US00000003013
GB00000012978,US00000003013
FR00000033669,US00000003013
US00000027420,US00000003013
GB00000030785,US00000003013
US00000004514,US00000003013
US00000007740,US00000003013
US00000033309,US00000003013
RU00000023916,US00000003013
NL00000030096,US00000003013
DE00000004603,US00000003013
GB00000043562,US00000003013
FR00000026512,US00000003013
GB00000030027,US00000003013
FR00000025549,US00000003013
GB00000045393,US00000003013
NL00000027054,US00000003013
NL00000074100,US00000003013
US00000023778,US00000003013
GB00000064095,US00000003013
DE00000025200,US00000003013
RU00000049400,US00000003013
GB00000023447,US00000003013
RU00000049023,US00000003013
NL00000034369,US00000003013
NL00000050131,US00000003013
FR00000075452,US00000003013
NL00000032386,US00000003013
NL00000007259,US00000003013
NL00000045577,US00000003013
DE00000007814,US00000003013
US00000040028,US00000003013
US00000042971,US00000003013
RU00000004631,US00000003013
GB00000039572,US00000003013
FR00000022628,US00000003013
NL00000040475,US00000003013
DE00000004219,US00000003013
FR00000033738,US00000003013
DE00000030865,US00000003013
NL00000025922,US00000003013
DE00000078434,US00000003013
US00000025282,US00000003013
US00000048365,US00000003013
FR00000040698,US00000003013
GB00000005382,US00000003013
US00000064857,US00000003013
NL00000018096,US00000003013
RU00000022659,US00000003013
RU00000040175,US00000003013
DE00000016020,US00000003013
NL00000053735,US00000003013
GB00000039345,US00000003013
DE00000026317,US00000003013
RU00000040199,US00000003013
NL00000031081,US00000003013
GB00000026764,US00000003013
NL00000015428,US00000003013
NL00000046746,US00000003013
FR00000012518,US00000003013
RU00000015896,US00000003013
FR00000042966,US00000003013
FR00000010147,US00000003013
US00000010435,US00000003013
FR00000047851,US00000003013
US00000009695,US00000003013
DE00000049966,US00000003013
RU00000007054,US00000003013
RU00000083020,US00000003013
NL00000026907,US00000003013
DE00000043205,US00000003013
GB00000046268,US00000003013
NL00000029930,US00000003013
RU00000035715,US00000003013
US00000072686,US00000003013
DE00000062305,US00000003013
US00000012579,US00000003013
RU00000032722,US00000003013
GB00000039610,US00000003013
RU00000035902,US00000003013
DE00000034932,US00000003013
NL00000049332,US00000003013
FR00000013798,US00000003013
FR00000053507,US00000003013
RU00000072928,US00000003013
NL00000037073,US00000003013
US00000045696,US00000003013
FR00000019487,US00000003013
FR00000007460,US00000003013
DE00000018582,US00000003013
NL00000029717,US00000003013
NL00000026001,US00000003013
GB00000009119,US00000003013
GB00000026211,US00000003013
FR00000023511,US00000003013
US00000044992,US00000003013
GB00000032870,US00000003013
US00000078371,US00000003013
GB00000042782,US00000003013
GB00000012545,US00000003013
DE00000073265,US00000003013
GB00000036923,US00000003013
FR00000019146,US00000003013
GB00000039972,US00000003013
FR00000049871,US00000003013
US00000091671,US00000003013
FR00000049925,US00000003013
NL00000041779,US00000003013
DE00000016756,US00000003013
RU00000025912,US00000003013
DE00000010714,US00000003013
RU00000025480,US00000003013
GB00000038315,US00000003013
GB00000004573,US00000003013
NL00000037084,US00000003013
FR00000041306,US00000003013
GB00000025553,US00000003013
US00000036660,US00000003013
DE00000011901,US00000003013
US00000035043,US00000003013
RU00000038801,US00000003013
NL00000056258,US00000003013
US00000046882,US00000003013
US00000006220,US00000003013
GB00000047857,US00000003013
US00000006983,US00000003013
GB00000041015,US00000003013
RU00000028097,US00000003013
GB00000014192,US00000003013
RU00000019841,US00000003013
US00000075028,US00000003013
NL00000024163,US00000003013
NL00000015222,US00000003013
FR00000048233,US00000003013
FR00000044682,US00000003013
US00000037798,US00000003013
NL00000038731,US00000003013
GB00000027474,US00000003013
US00000093590,US00000003013
GB00000026142,US00000003013
DE00000018274,US00000003013
GB00000044162,US00000003013
NL00000036546,US00000003013
US00000022449,US00000003013
DE00000043597,US00000003013
NL00000009608,US00000003013
NL00000028902,US00000003013
RU00000041502,US00000003013
RU00000016986,US00000003013
GB00000040016,US00000003013
GB00000049932,US00000003013
FR00000084259,US00000003013
US00000018602,US00000003013
NL00000029114,US00000003013
GB00000026498,US00000003013
GB00000049992,US00000003013
US00000070491,US00000003013
DE00000032720,US00000003013
GB00000013213,US00000003013
US00000038708,US00000003013
RU00000059748,US00000003013
RU00000044831,US00000003013
RU00000031158,US00000003013
US00000035250,US00000003013
GB00000045647,US00000003013
FR00000029879,US00000003013
RU00000039459,US00000003013
US00000045800,US00000003013
NL00000027653,US00000003013
NL00000042311,US00000003013
FR00000015754,US00000003013
GB00000009657,US00000003013
GB00000031509,US00000003013
DE00000015524,US00000003013
DE00000026649,US00000003013
FR00000012202,US00000003013
NL00000033664,US00000003013
US00000012568,US00000003013
GB00000006253,US00000003013
GB00000018865,US00000003013
NL00000017195,US00000003013
US00000037863,US00000003013
US00000037812,US00000003013
NL00000021280,US00000003013
GB00000048177,US00000003013
FR00000040422,US00000003013
NL00000013776,US00000003013
NL00000004355,US00000003013
NL00000021211,US00000003013
RU00000023925,US00000003013
FR00000026018,US00000003013
NL00000023446,US00000003013
GB00000028389,US00000003013
NL00000044527,US00000003013
RU00000025473,US00000003013
DE00000078951,US00000003013
US00000014322,US00000003013
GB00000045764,US00000003013
NL00000040979,US00000003013
RU00000026664,US00000003013
GB00000035857,US00000003013
RU00000062147,US00000003013
NL00000038288,US00000003013
US00000026996,US00000003013
GB00000023539,US00000003013
NL00000002970,US00000003013
RU00000073803,US00000003013
RU00000044721,US00000003013
RU00000005064,US00000003013
GB00000043332,US00000003013
US00000030020,US00000003013
GB00000091842,US00000003013
FR00000014720,US00000003013
DE00000039938,US00000003013
DE00000024574,US00000003013
FR00000011756,US00000003013
DE00000017144,US00000003013
US00000072773,US00000003013
US00000013623,US00000003013
NL00000032073,US00000003013
RU00000038598,US00000003013
NL00000046328,US00000003013
FR00000038034,US00000003013
FR00000018904,US00000003013
RU00000021375,US00000003013
US00000011212,US00000003013
NL00000033701,US00000003013
GB00000048444,US00000003013
NL00000010631,US00000003013
US00000029571,US00000003013
FR00000032229,US00000003013
NL00000041679,US00000003013
FR00000017959,US00000003013
FR00000005328,US00000003013
FR00000026015,US00000003013
GB00000025987,US00000003013
US00000021259,US00000003013
RU00000038529,US00000003013
GB00000019485,US00000003013
GB00000027266,US00000003013
NL00000026336,US00000003013
FR00000037449,US00000003013
NL00000029078,US00000003013
NL00000039175,US00000003013
RU00000037030,US00000003013
DE00000041765,US00000003013
GB00000015586,US00000003013
GB00000051739,US00000003013
US00000011775,US00000003013
FR00000014399,US00000003013
RU00000035504,US00000003013
GB00000019695,US00000003013
US00000004160,US00000003013
US00000036765,US00000003013
DE00000044019,US00000003013
US00000030936,US00000003013
DE00000053195,US00000003013
US00000041580,US00000003013
DE00000069195,US00000003013
RU00000006462,US00000003013
DE00000013393,US00000003013
NL00000072846,US00000003013
US00000013581,US00000003013
FR00000029828,US00000003013
RU00000027020,US00000003013
NL00000015597,US00000003013
DE00000048491,US00000003013
RU00000011431,US00000003013
RU00000030161,US00000003013
FR00000042779,US00000003013
DE00000005184,US00000003013
FR00000051463,US00000003013
US00000030088,US00000003013
FR00000046085,US00000003013
FR00000013474,US00000003013
FR00000027067,US00000003013
RU00000018487,US00000003013
US00000038022,US00000003013
RU00000040486,US00000003013
RU00000027531,US00000003013
FR00000038517,US00000003013
GB00000037888,US00000003013
DE00000045965,US00000003013
FR00000042685,US00000003013
US00000055502,US00000003013
DE00000038573,US00000003013
GB00000005037,US00000003013
US00000036004,US00000003013
FR00000059779,US00000003013
GB00000043902,US00000003013
FR00000012269,US00000003013
GB00000018268,US00000003013
DE00000070874,US00000003013
FR00000022931,US00000003013
FR00000045998,US00000003013
NL00000009585,US00000003013
FR00000044750,US00000003013
GB00000033760,US00000003013
FR00000050267,US00000003013
RU00000006941,US00000003013
GB00000040959,US00000003013
DE00000029228,US00000003013
RU00000020629,US00000003013
NL00000009052,US00000003013
DE00000022959,US00000003013
RU00000072825,US00000003013
NL00000037603,US00000003013
DE00000037887,US00000003013
NL00000019433,US00000003013
GB00000042079,US00000003013
DE00000025001,US00000003013
FR00000026047,US00000003013
NL00000008532,US00000003013
GB00000040447,US00000003013
GB00000046433,US00000003013
RU00000018620,US00000003013
DE00000046845,US00000003013
FR00000019176,US00000003013
RU00000005071,US00000003013
FR00000020500,US00000003013
GB00000020386,US00000003013
GB00000026778,US00000003013
FR00000062326,US00000003013
FR00000051791,US00000003013
RU00000039474,US00000003013
US00000026798,US00000003013
FR00000020162,US00000003013
US00000062211,US00000003013
NL00000049073,US00000003013
FR00000049468,US00000003013
NL00000034356,US00000003013
US00000010689,US00000003013
GB00000041810,US00000003013
GB00000019524,US00000003013
GB00000026571,US00000003013
GB00000029483,US00000003013
US00000051689,US00000003013
GB00000007309,US00000003013
GB00000010561,US00000003013
FR00000011314,US00000003013
US00000015525,US00000003013
GB00000033924,US00000003013
RU00000049912,US00000003013
NL00000036749,US00000003013
DE00000027262,US00000003013
DE00000047336,US00000003013
US00000060882,US00000003013
GB00000050247,US00000003013
RU00000044740,US00000003013
GB00000047293,US00000003013
GB00000020734,US00000003013
GB00000017328,US00000003013
FR00000005353,US00000003013
FR00000017898,US00000003013
GB00000008379,US00000003013
US00000021105,US00000003013
NL00000008154,US00000003013
NL00000004832,US00000003013
US00000013320,US00000003013
NL00000046503,US00000003013
US00000032549,US00000003013
DE00000036639,US00000003013
DE00000030328,US00000003013
FR00000016794,US00000003013
NL00000093164,US00000003013
RU00000041092,US00000003013
NL00000038719,US00000003013
FR00000012129,US00000003013
DE00000035992,US00000003013
NL00000021146,US00000003013
RU00000062083,US00000003013
FR00000069283,US00000003013
NL00000040681,US00000003013
GB00000051731,US00000003013
RU00000013292,US00000003013
RU00000046583,US00000003013
GB00000045114,US00000003013
DE00000029747,US00000003013
FR00000047191,US00000003013
FR00000068095,US00000003013
GB00000056774,US00000003013
RU00000048153,US00000003013
NL00000036733,US00000003013
NL00000051545,US00000003013
US00000032766,US00000003013
GB00000027351,US00000003013
FR00000042615,US00000003013
RU00000019624,US00000003013
US00000046047,US00000003013
FR00000020064,US00000003013
RU00000014509,US00000003013
GB00000019119,US00000003013
US00000044591,US00000003013
NL00000032201,US00000003013
NL00000013392,US00000003013
US00000009837,US00000003013
US00000044205,US00000003013
NL00000029248,US00000003013
RU00000070763,US00000003013
GB00000072937,US00000003013
FR00000018674,US00000003013
FR00000046656,US00000003013
NL00000005012,US00000003013
FR00000044264,US00000003013
DE00000017278,US00000003013
DE00000030729,US00000003013
GB00000033665,US00000003013
US00000035005,US00000003013
DE00000005724,US00000003013
US00000049897,US00000003013
RU00000023623,US00000003013
DE00000041008,US00000003013
GB00000020118,US00000003013
GB00000042024,US00000003013
NL00000013910,US00000003013
DE00000006979,US00000003013
RU00000027760,US00000003013
RU00000017400,US00000003013
DE00000015458,US00000003013
US00000032312,US00000003013
GB00000046722,US00000003013
US00000042865,US00000003013
GB00000048590,US00000003013
GB00000011144,US00000003013
RU00000016011,US00000003013
GB00000046652,US00000003013
DE00000038524,US00000003013
RU00000012805,US00000003013
US00000033217,US00000003013
GB00000043442,US00000003013
US00000039498,US00000003013
RU00000041798,US00000003013
NL00000014637,US00000003013
DE00000023318,US00000003013
FR00000045425,US00000003013
RU00000049956,US00000003013
US00000018906,US00000003013
RU00000007932,US00000003013
FR00000085566,US00000003013
US00000025903,US00000003013
DE00000028025,US00000003013
FR00000049280,US00000003013
GB00000022847,US00000003013
FR00000050049,US00000003013
FR00000011141,US00000003013
NL00000026765,US00000003013
FR00000032535,US00000003013
FR00000034331,US00000003013
GB00000025613,US00000003013
GB00000038510,US00000003013
US00000038390,US00000003013
US00000048257,US00000003013
DE00000047131,US00000003013
GB00000045494,US00000003013
RU00000013170,US00000003013
NL00000026517,US00000003013
NL00000086574,US00000003013
US00000038648,US00000003013
US00000020951,US00000003013
FR00000030125,US00000003013
GB00000004422,US00000003013
US00000044354,US00000003013
US00000026643,US00000003013
US00000007055,US00000003013
GB00000022198,US00000003013
DE00000044416,US00000003013
NL00000031826,US00000003013
DE00000028427,US00000003013
US00000011392,US00000003013
FR00000038551,US00000003013
FR00000030193,US00000003013
FR00000037439,US00000003013
FR00000028280,US00000003013
FR00000017587,US00000003013
NL00000020291,US00000003013
GB00000055724,US00000003013
DE00000033510,US00000003013
RU00000061423,US00000003013
FR00000037011,US00000003013
GB00000025822,US00000003013
FR00000019721,US00000003013
RU00000024366,US00000003013
RU00000029222,US00000003013
RU00000013311,US00000003013
RU00000043659,US00000003013
RU00000043459,US00000003013
GB00000026789,US00000003013
GB00000062297,US00000003013
GB00000007587,US00000003013
NL00000014615,US00000003013
NL00000044819,US00000003013
RU00000039566,US00000003013
FR00000036788,US00000003013
US00000032532,US00000003013
RU00000042813,US00000003013
DE00000049063,US00000003013
NL00000038194,US00000003013
FR00000029518,US00000003013
NL00000005661,US00000003013
DE00000048683,US00000003013
NL00000049920,US00000003013
GB00000029862,US00000003013
RU00000005695,US00000003013
US00000051564,US00000003013
US00000032801,US00000003013
FR00000041469,US00000003013
DE00000034738,US00000003013
DE00000005678,US00000003013
US00000046399,US00000003013
DE00000011245,US00000003013
FR00000033266,US00000003013
DE00000035597,US00000003013
RU00000026884,US00000003013
DE00000022497,US00000003013
NL00000044767,US00000003013
FR00000027058,US00000003013
GB00000013774,US00000003013
DE00000044584,US00000003013
GB00000017280,US00000003013
GB00000012472,US00000003013
US00000039980,US00000003013
DE00000047659,US00000003013
NL00000028221,US00000003013
US00000037234,US00000003013
DE00000027074,US00000003013
NL00000048851,US00000003013
RU00000045467,US00000003013
NL00000012091,US00000003013
RU00000010887,US00000003013
US00000018592,US00000003013
GB00000026823,US00000003013
DE00000036934,US00000003013
DE00000019729,US00000003013
RU00000036960,US00000003013
DE00000005090,US00000003013
NL00000020920,US00000003013
NL00000005468,US00000003013
GB00000007661,US00000003013
RU00000062240,US00000003013
GB00000023237,US00000003013
RU00000047195,US00000003013
GB00000037707,US00000003013
RU00000038613,US00000003013
RU00000023534,US00000003013
NL00000007795,US00000003013
US00000015353,US00000003013
US00000038526,US00000003013
FR00000004669,US00000003013
FR00000031418,US00000003013
FR00000024760,US00000003013
RU00000033636,US00000003013
RU00000037576,US00000003013
FR00000004564,US00000003013
DE00000045610,US00000003013
FR00000030101,US00000003013
DE00000048729,US00000003013
RU00000030514,US00000003013
NL00000035317,US00000003013
GB00000012114,US00000003013
US00000050166,US00000003013
US00000019114,US00000003013
FR00000026774,US00000003013
NL00000021536,US00000003013
FR00000065097,US00000003013
US00000029425,US00000003013
DE00000016208,US00000003013
NL00000023172,US00000003013
DE00000039491,US00000003013
GB00000023941,US00000003013
NL00000015827,US00000003013
US00000030339,US00000003013
GB00000013902,US00000003013
FR00000015889,US00000003013
GB00000027594,US00000003013
RU00000048146,US00000003013
FR00000043883,US00000003013
